event_time,event_type,product_id,category_id,category_code,brand,price,user_id,user_session
2024-06-10 16:59:39,click,prod_98,cat_7,electronics.tablets,Dell,180.25,246,sess_4949
2024-06-10 01:34:32,purchase,prod_96,cat_1,electronics.phones,Sony,919.57,178,sess_2209
2024-06-10 01:48:52,click,prod_59,cat_3,electronics.tablets,Dell,287.73,840,sess_902
2024-06-10 14:28:08,search,prod_99,cat_17,electronics.accessories,Dell,52.98,898,sess_2641
2024-06-10 21:45:52,page_view,prod_29,cat_5,electronics.accessories,LG,300.02,210,sess_2315
2024-06-10 06:48:53,logout,prod_5,cat_2,electronics.tablets,Samsung,607.99,65,sess_4314
2024-06-10 21:59:53,search,prod_13,cat_12,electronics.phones,Samsung,613.45,328,sess_2060
2024-06-10 04:41:43,add_to_cart,prod_60,cat_5,electronics.phones,Samsung,294.16,50,sess_1885
2024-06-10 12:55:39,signup,prod_1,cat_11,electronics.laptops,Dell,710.12,497,sess_1390
2024-06-10 05:40:52,login,prod_93,cat_12,electronics.phones,Sony,33.2,530,sess_1378
2024-06-10 12:09:45,click,prod_26,cat_19,electronics.phones,Lenovo,266.09,45,sess_4799
2024-06-10 03:54:43,login,prod_30,cat_9,electronics.accessories,HP,268.64,166,sess_1276
2024-06-10 13:39:05,purchase,prod_80,cat_8,electronics.accessories,Lenovo,49.07,646,sess_3774
2024-06-10 15:25:34,click,prod_72,cat_4,electronics.tablets,Samsung,392.21,697,sess_2483
2024-06-10 15:32:46,click,prod_69,cat_2,electronics.tablets,Apple,622.1,627,sess_4464
2024-06-10 10:08:29,add_to_cart,prod_51,cat_14,electronics.phones,HP,478.59,338,sess_2059
2024-06-10 10:23:31,signup,prod_13,cat_3,electronics.accessories,Dell,999.95,557,sess_1808
2024-06-10 08:45:54,signup,prod_65,cat_7,electronics.tablets,Dell,230.02,445,sess_3305
2024-06-10 18:25:45,search,prod_5,cat_4,electronics.tablets,Samsung,917.05,33,sess_1778
2024-06-10 21:01:01,signup,prod_41,cat_13,electronics.accessories,Dell,62.98,344,sess_4254
2024-06-10 06:26:35,search,prod_83,cat_19,electronics.tablets,LG,492.95,600,sess_1561
2024-06-10 10:10:51,add_to_cart,prod_50,cat_19,electronics.tablets,HP,428.25,79,sess_345
2024-06-10 22:19:10,search,prod_25,cat_15,electronics.tablets,Lenovo,423.78,847,sess_3111
2024-06-10 09:11:20,logout,prod_23,cat_17,electronics.tablets,LG,257.06,859,sess_2942
2024-06-10 14:55:32,login,prod_78,cat_5,electronics.tablets,Samsung,698.5,896,sess_183
2024-06-10 20:18:01,search,prod_35,cat_15,electronics.phones,Apple,218.81,810,sess_4473
2024-06-10 22:40:38,purchase,prod_7,cat_15,electronics.phones,LG,289.94,898,sess_3068
2024-06-11 00:15:29,page_view,prod_99,cat_3,electronics.laptops,Sony,59.48,188,sess_3039
2024-06-11 22:21:40,login,prod_48,cat_3,electronics.accessories,Samsung,857.43,668,sess_4494
2024-06-11 00:23:43,click,prod_86,cat_16,electronics.accessories,Samsung,29.25,801,sess_228
2024-06-11 09:32:55,signup,prod_81,cat_13,electronics.laptops,LG,844.07,669,sess_4195
2024-06-11 12:50:07,search,prod_62,cat_20,electronics.tablets,Apple,516.68,586,sess_1425
2024-06-11 02:29:56,login,prod_47,cat_6,electronics.phones,Samsung,224.89,942,sess_2088
2024-06-11 21:32:56,add_to_cart,prod_18,cat_19,electronics.phones,Dell,602.1,69,sess_3081
2024-06-11 10:51:10,login,prod_33,cat_17,electronics.laptops,LG,362.63,371,sess_3869
2024-06-11 19:29:53,search,prod_92,cat_8,electronics.accessories,Apple,378.27,16,sess_1192
2024-06-11 01:32:40,search,prod_25,cat_2,electronics.laptops,Lenovo,741.95,468,sess_3868
2024-06-11 17:51:44,signup,prod_88,cat_5,electronics.tablets,Apple,525.29,205,sess_2611
2024-06-11 12:12:45,signup,prod_26,cat_10,electronics.laptops,Sony,356.76,130,sess_2911
2024-06-11 14:39:36,logout,prod_22,cat_17,electronics.phones,HP,999.18,505,sess_3770
2024-06-11 18:09:20,purchase,prod_76,cat_5,electronics.laptops,Sony,735.16,912,sess_2184
2024-06-11 23:55:30,page_view,prod_62,cat_6,electronics.laptops,Sony,356.96,225,sess_4635
2024-06-11 13:25:58,click,prod_92,cat_4,electronics.tablets,HP,259.42,731,sess_3167
2024-06-11 02:32:43,add_to_cart,prod_51,cat_3,electronics.phones,Apple,373.83,461,sess_343
2024-06-11 03:00:34,search,prod_64,cat_9,electronics.laptops,Lenovo,465.84,404,sess_642
2024-06-11 09:36:34,click,prod_99,cat_20,electronics.accessories,HP,447.02,9,sess_3395
2024-06-11 09:01:06,add_to_cart,prod_54,cat_19,electronics.phones,HP,877.34,328,sess_3076
2024-06-11 17:52:17,login,prod_53,cat_16,electronics.laptops,Apple,112.86,388,sess_1101
2024-06-11 08:21:37,add_to_cart,prod_33,cat_14,electronics.tablets,LG,254.56,20,sess_4280
2024-06-11 18:55:13,logout,prod_9,cat_5,electronics.tablets,Lenovo,110.47,719,sess_266
2024-06-11 21:58:05,page_view,prod_30,cat_17,electronics.phones,Dell,896.67,9,sess_2386
2024-06-11 22:40:39,click,prod_42,cat_14,electronics.accessories,Sony,819.69,455,sess_625
2024-06-11 06:18:02,login,prod_17,cat_1,electronics.tablets,LG,511.54,510,sess_2233
2024-06-11 15:57:51,logout,prod_100,cat_5,electronics.tablets,Lenovo,348.72,103,sess_3927
2024-06-11 17:35:59,signup,prod_77,cat_19,electronics.phones,Lenovo,784.62,842,sess_4682
2024-06-11 20:45:03,logout,prod_39,cat_1,electronics.tablets,Apple,734.36,491,sess_4927
2024-06-11 22:19:58,search,prod_17,cat_10,electronics.phones,Apple,231.88,893,sess_3311
2024-06-11 16:51:35,logout,prod_42,cat_5,electronics.phones,Samsung,962.58,775,sess_3977
2024-06-12 17:44:52,signup,prod_58,cat_6,electronics.phones,Samsung,309.86,183,sess_1330
2024-06-12 21:29:56,add_to_cart,prod_60,cat_17,electronics.phones,Apple,341.49,646,sess_1239
2024-06-12 14:43:12,page_view,prod_97,cat_16,electronics.laptops,HP,985.98,58,sess_545
2024-06-12 13:56:22,login,prod_13,cat_11,electronics.laptops,Lenovo,640.63,789,sess_3331
2024-06-12 21:10:03,signup,prod_97,cat_12,electronics.accessories,Lenovo,103.97,596,sess_815
2024-06-12 14:20:38,login,prod_54,cat_12,electronics.laptops,Samsung,445.32,611,sess_2859
2024-06-12 23:37:14,login,prod_36,cat_15,electronics.phones,Dell,23.18,44,sess_2714
2024-06-12 23:39:11,page_view,prod_56,cat_13,electronics.tablets,Sony,862.59,19,sess_1628
2024-06-12 19:19:51,add_to_cart,prod_95,cat_3,electronics.accessories,HP,751.98,950,sess_3296
2024-06-12 01:47:42,signup,prod_20,cat_19,electronics.tablets,Sony,148.25,710,sess_3743
2024-06-12 22:21:43,signup,prod_99,cat_9,electronics.laptops,LG,341.76,635,sess_901
2024-06-12 09:54:20,page_view,prod_67,cat_4,electronics.tablets,Sony,489.02,976,sess_2953
2024-06-12 15:49:10,page_view,prod_6,cat_1,electronics.tablets,Dell,607.8,736,sess_2382
2024-06-12 20:59:06,login,prod_46,cat_5,electronics.laptops,Samsung,512.43,165,sess_4488
2024-06-12 11:45:08,logout,prod_91,cat_2,electronics.accessories,Lenovo,616.37,832,sess_824
2024-06-12 20:10:21,add_to_cart,prod_47,cat_2,electronics.tablets,HP,358.19,25,sess_2978
2024-06-12 16:26:04,page_view,prod_20,cat_8,electronics.laptops,Samsung,631.58,563,sess_3232
2024-06-12 15:20:15,purchase,prod_23,cat_11,electronics.accessories,LG,692.86,625,sess_2846
2024-06-12 11:09:30,signup,prod_16,cat_12,electronics.accessories,HP,781.89,608,sess_928
2024-06-12 13:36:01,search,prod_87,cat_1,electronics.accessories,Sony,860.23,633,sess_640
2024-06-12 09:16:26,click,prod_90,cat_11,electronics.tablets,Sony,502.68,491,sess_4861
2024-06-12 20:08:32,search,prod_6,cat_9,electronics.tablets,LG,950.71,948,sess_4317
2024-06-12 17:29:52,click,prod_78,cat_7,electronics.phones,Sony,363.0,361,sess_4243
2024-06-12 06:11:36,logout,prod_95,cat_11,electronics.tablets,Samsung,738.59,435,sess_4191
2024-06-12 05:52:46,page_view,prod_71,cat_9,electronics.phones,Samsung,142.76,415,sess_883
2024-06-12 06:15:31,signup,prod_47,cat_1,electronics.phones,Lenovo,976.38,732,sess_956
2024-06-12 03:09:03,purchase,prod_32,cat_12,electronics.phones,HP,73.61,31,sess_2411
2024-06-12 01:54:07,logout,prod_27,cat_12,electronics.accessories,Apple,819.19,569,sess_135
2024-06-12 09:38:15,click,prod_25,cat_2,electronics.accessories,HP,470.69,320,sess_1622
2024-06-12 05:51:00,logout,prod_4,cat_7,electronics.laptops,Samsung,498.46,785,sess_514
2024-06-12 09:17:03,page_view,prod_40,cat_8,electronics.phones,Dell,463.02,873,sess_3421
2024-06-13 18:36:41,signup,prod_34,cat_3,electronics.accessories,Dell,348.81,27,sess_4823
2024-06-13 03:00:08,search,prod_88,cat_6,electronics.laptops,Lenovo,978.73,195,sess_3406
2024-06-13 05:14:29,login,prod_98,cat_2,electronics.tablets,Lenovo,978.48,642,sess_1719
2024-06-13 00:41:01,add_to_cart,prod_60,cat_11,electronics.laptops,Dell,263.52,996,sess_1283
2024-06-13 09:52:48,purchase,prod_90,cat_7,electronics.phones,Apple,662.53,710,sess_4942
2024-06-13 18:56:49,login,prod_83,cat_8,electronics.tablets,LG,710.83,944,sess_1678
2024-06-13 21:30:57,logout,prod_35,cat_7,electronics.tablets,HP,222.71,798,sess_909
2024-06-13 22:11:27,logout,prod_34,cat_13,electronics.laptops,Lenovo,162.38,617,sess_4562
2024-06-13 22:42:36,logout,prod_92,cat_13,electronics.accessories,Apple,349.4,157,sess_3111
2024-06-13 07:44:35,search,prod_61,cat_9,electronics.laptops,Sony,159.61,5,sess_2109
2024-06-13 12:19:44,login,prod_37,cat_8,electronics.tablets,Apple,339.43,949,sess_4675
2024-06-13 20:10:14,purchase,prod_23,cat_2,electronics.tablets,HP,427.83,376,sess_4287
2024-06-13 03:35:10,login,prod_52,cat_11,electronics.tablets,Samsung,318.39,439,sess_1133
2024-06-13 22:33:59,click,prod_63,cat_18,electronics.tablets,Apple,689.28,623,sess_4337
2024-06-13 04:29:02,login,prod_1,cat_9,electronics.laptops,Samsung,329.64,986,sess_4950
2024-06-13 23:34:39,page_view,prod_15,cat_20,electronics.accessories,Sony,974.6,94,sess_927
2024-06-13 20:04:10,search,prod_70,cat_1,electronics.accessories,Dell,517.58,344,sess_2220
2024-06-13 13:36:51,logout,prod_83,cat_7,electronics.laptops,Apple,443.1,652,sess_3463
2024-06-13 09:52:15,add_to_cart,prod_3,cat_2,electronics.accessories,Samsung,368.52,43,sess_1213
2024-06-13 07:32:39,click,prod_6,cat_15,electronics.tablets,Dell,595.66,414,sess_3611
2024-06-13 09:15:41,page_view,prod_20,cat_6,electronics.phones,Sony,199.7,703,sess_2905
2024-06-13 23:33:45,logout,prod_22,cat_10,electronics.tablets,Samsung,536.18,244,sess_1170
2024-06-13 22:38:56,logout,prod_88,cat_1,electronics.accessories,Lenovo,626.55,461,sess_2341
2024-06-13 15:08:14,search,prod_84,cat_15,electronics.tablets,Samsung,420.32,710,sess_4044
2024-06-13 04:47:58,logout,prod_78,cat_3,electronics.laptops,LG,806.87,949,sess_1431
2024-06-13 10:11:23,purchase,prod_99,cat_12,electronics.phones,LG,226.84,45,sess_4011
2024-06-13 15:41:38,add_to_cart,prod_27,cat_2,electronics.phones,Samsung,602.82,822,sess_2230
2024-06-13 22:38:36,signup,prod_51,cat_7,electronics.phones,Dell,500.29,967,sess_2315
2024-06-13 20:51:55,search,prod_17,cat_10,electronics.accessories,Apple,821.01,643,sess_1090
2024-06-13 05:50:24,add_to_cart,prod_62,cat_20,electronics.tablets,LG,351.66,196,sess_3617
2024-06-13 14:43:27,add_to_cart,prod_98,cat_2,electronics.tablets,Sony,43.13,859,sess_2525
2024-06-13 14:55:06,page_view,prod_65,cat_1,electronics.phones,Apple,337.14,551,sess_1164
2024-06-13 08:21:11,signup,prod_63,cat_15,electronics.tablets,Apple,355.09,954,sess_2184
2024-06-13 14:44:31,search,prod_1,cat_3,electronics.accessories,Samsung,483.13,620,sess_1154
2024-06-14 02:28:23,login,prod_85,cat_6,electronics.tablets,Lenovo,760.56,850,sess_2108
2024-06-14 13:53:28,logout,prod_65,cat_7,electronics.tablets,Samsung,746.66,458,sess_3645
2024-06-14 22:46:14,add_to_cart,prod_89,cat_2,electronics.laptops,Samsung,438.02,735,sess_3060
2024-06-14 20:31:05,search,prod_78,cat_15,electronics.accessories,Sony,479.78,733,sess_1350
2024-06-14 09:11:04,signup,prod_95,cat_12,electronics.tablets,Lenovo,687.45,686,sess_4532
2024-06-14 09:09:31,logout,prod_31,cat_16,electronics.phones,Samsung,575.26,421,sess_4044
2024-06-14 12:46:17,purchase,prod_2,cat_1,electronics.tablets,Sony,794.81,366,sess_4328
2024-06-14 17:22:01,search,prod_51,cat_4,electronics.laptops,HP,122.62,10,sess_4358
2024-06-14 09:18:58,purchase,prod_20,cat_13,electronics.phones,HP,336.53,248,sess_4608
2024-06-14 03:45:55,purchase,prod_87,cat_11,electronics.accessories,Sony,479.25,447,sess_814
2024-06-14 21:27:58,logout,prod_28,cat_5,electronics.phones,Samsung,212.91,418,sess_467
2024-06-14 02:26:45,page_view,prod_78,cat_16,electronics.tablets,HP,272.41,204,sess_558
2024-06-14 18:13:41,login,prod_55,cat_6,electronics.laptops,LG,471.0,989,sess_1227
2024-06-14 20:35:26,logout,prod_42,cat_7,electronics.phones,LG,672.92,938,sess_73
2024-06-14 08:12:44,click,prod_90,cat_4,electronics.tablets,Sony,512.37,842,sess_1550
2024-06-14 16:42:27,page_view,prod_92,cat_15,electronics.tablets,Apple,127.79,36,sess_1684
2024-06-14 00:23:51,page_view,prod_81,cat_12,electronics.phones,HP,759.85,781,sess_2079
2024-06-14 13:42:10,page_view,prod_24,cat_19,electronics.tablets,Lenovo,554.17,269,sess_2000
2024-06-14 00:14:43,login,prod_70,cat_16,electronics.accessories,Sony,631.39,772,sess_4491
2024-06-14 01:37:12,purchase,prod_83,cat_6,electronics.tablets,Lenovo,106.96,294,sess_2034
2024-06-14 07:00:54,search,prod_73,cat_1,electronics.tablets,LG,505.8,787,sess_2266
2024-06-14 05:28:10,search,prod_35,cat_3,electronics.tablets,Samsung,832.06,9,sess_4116
2024-06-14 17:05:28,search,prod_46,cat_18,electronics.tablets,Dell,385.22,957,sess_2801
2024-06-14 11:04:25,search,prod_31,cat_20,electronics.phones,Apple,843.31,851,sess_3247
2024-06-14 07:48:00,login,prod_82,cat_1,electronics.laptops,Dell,850.71,38,sess_2652
2024-06-14 06:04:19,search,prod_12,cat_2,electronics.accessories,Sony,838.22,206,sess_1913
2024-06-14 00:55:15,page_view,prod_5,cat_13,electronics.tablets,LG,119.03,397,sess_3299
2024-06-14 19:57:14,login,prod_54,cat_9,electronics.phones,LG,484.66,870,sess_1727
2024-06-14 20:13:22,click,prod_30,cat_9,electronics.tablets,LG,159.98,402,sess_1848
2024-06-14 07:20:55,signup,prod_42,cat_10,electronics.tablets,LG,753.36,169,sess_3991
2024-06-14 23:12:31,page_view,prod_93,cat_6,electronics.laptops,LG,260.16,581,sess_172
2024-06-14 03:55:16,login,prod_58,cat_11,electronics.phones,Sony,583.99,248,sess_1164
2024-06-14 04:21:37,page_view,prod_18,cat_3,electronics.laptops,Sony,751.96,76,sess_201
2024-06-15 08:14:09,page_view,prod_50,cat_5,electronics.phones,Samsung,72.76,318,sess_1420
2024-06-15 14:48:59,click,prod_66,cat_16,electronics.accessories,Samsung,657.34,341,sess_725
2024-06-15 03:30:14,signup,prod_40,cat_8,electronics.phones,Dell,623.08,863,sess_1593
2024-06-15 12:58:50,logout,prod_44,cat_10,electronics.tablets,Samsung,547.37,163,sess_163
2024-06-15 23:42:20,search,prod_64,cat_14,electronics.phones,HP,810.2,345,sess_687
2024-06-15 09:17:37,click,prod_34,cat_4,electronics.phones,Samsung,89.6,637,sess_3919
2024-06-15 07:18:33,logout,prod_31,cat_13,electronics.phones,Dell,242.56,748,sess_4124
2024-06-15 20:56:54,click,prod_22,cat_2,electronics.tablets,Apple,503.51,730,sess_1569
2024-06-15 10:38:43,search,prod_32,cat_18,electronics.laptops,Apple,226.05,406,sess_3378
2024-06-15 09:11:18,logout,prod_43,cat_5,electronics.phones,Lenovo,693.68,411,sess_2979
2024-06-15 13:10:14,page_view,prod_46,cat_11,electronics.laptops,Sony,625.33,133,sess_3580
2024-06-15 17:13:15,click,prod_46,cat_13,electronics.phones,Samsung,648.39,635,sess_4188
2024-06-15 23:04:08,login,prod_68,cat_15,electronics.laptops,Apple,127.0,49,sess_4336
2024-06-15 17:36:43,search,prod_53,cat_3,electronics.laptops,Lenovo,527.96,604,sess_1294
2024-06-15 13:46:24,signup,prod_1,cat_2,electronics.tablets,Lenovo,629.38,259,sess_854
2024-06-15 07:24:29,signup,prod_41,cat_8,electronics.laptops,LG,158.7,631,sess_417
2024-06-15 23:19:47,logout,prod_84,cat_2,electronics.tablets,Sony,516.83,873,sess_1218
2024-06-15 09:19:41,logout,prod_71,cat_4,electronics.laptops,Apple,876.53,977,sess_3984
2024-06-15 08:01:28,click,prod_39,cat_12,electronics.tablets,Lenovo,882.18,845,sess_3930
2024-06-15 01:09:19,click,prod_42,cat_13,electronics.tablets,Sony,157.63,723,sess_4918
2024-06-15 17:59:58,page_view,prod_3,cat_18,electronics.tablets,Sony,87.8,257,sess_3423
2024-06-15 01:17:21,search,prod_55,cat_16,electronics.accessories,Sony,845.0,281,sess_1047
2024-06-16 16:35:40,signup,prod_74,cat_19,electronics.accessories,LG,951.54,830,sess_1320
2024-06-16 19:25:39,logout,prod_64,cat_16,electronics.laptops,Apple,403.22,701,sess_2341
2024-06-16 06:57:15,click,prod_67,cat_11,electronics.phones,HP,961.55,877,sess_1093
2024-06-16 15:04:17,purchase,prod_8,cat_9,electronics.laptops,Lenovo,175.88,806,sess_3681
2024-06-16 04:46:09,purchase,prod_14,cat_10,electronics.accessories,HP,679.0,535,sess_2546
2024-06-16 19:36:21,login,prod_13,cat_17,electronics.tablets,HP,563.46,920,sess_613
2024-06-16 10:00:15,signup,prod_68,cat_18,electronics.laptops,Sony,277.19,514,sess_359
2024-06-16 05:11:39,signup,prod_80,cat_2,electronics.accessories,Samsung,78.93,34,sess_620
2024-06-16 11:52:50,click,prod_64,cat_19,electronics.accessories,HP,484.96,308,sess_2158
2024-06-16 17:38:25,purchase,prod_80,cat_16,electronics.tablets,Dell,292.55,233,sess_4590
2024-06-16 10:37:26,logout,prod_10,cat_1,electronics.tablets,LG,835.03,779,sess_3698
2024-06-16 06:56:42,purchase,prod_30,cat_10,electronics.laptops,HP,448.2,476,sess_672
2024-06-16 22:50:40,logout,prod_92,cat_8,electronics.laptops,Sony,275.43,951,sess_39
2024-06-16 22:50:28,click,prod_63,cat_15,electronics.accessories,HP,562.57,230,sess_4616
2024-06-16 03:04:30,add_to_cart,prod_45,cat_1,electronics.tablets,Samsung,778.09,149,sess_2464
2024-06-16 08:28:03,purchase,prod_51,cat_9,electronics.laptops,Dell,760.85,917,sess_3575
2024-06-16 20:40:40,purchase,prod_23,cat_20,electronics.accessories,Apple,518.87,738,sess_3666
2024-06-16 09:17:35,click,prod_7,cat_9,electronics.accessories,Samsung,932.47,435,sess_2569
2024-06-16 09:11:37,search,prod_32,cat_4,electronics.phones,Samsung,420.48,337,sess_2448
2024-06-16 21:13:54,login,prod_34,cat_4,electronics.accessories,Dell,99.53,744,sess_1922
2024-06-16 01:44:24,signup,prod_58,cat_10,electronics.tablets,Sony,370.48,105,sess_2208
2024-06-16 07:19:36,search,prod_85,cat_12,electronics.phones,Apple,902.73,773,sess_3966
2024-06-16 01:06:56,purchase,prod_25,cat_10,electronics.phones,Lenovo,827.85,71,sess_3773
2024-06-16 13:53:11,logout,prod_86,cat_2,electronics.laptops,Dell,984.11,953,sess_2921
2024-06-16 13:58:52,purchase,prod_15,cat_10,electronics.tablets,LG,171.49,926,sess_4028
2024-06-16 00:26:27,signup,prod_4,cat_20,electronics.accessories,Samsung,545.25,868,sess_853
2024-06-16 09:36:54,click,prod_40,cat_14,electronics.phones,Sony,550.27,256,sess_4336
2024-06-16 01:31:30,page_view,prod_79,cat_12,electronics.phones,LG,12.42,292,sess_2651
2024-06-17 23:22:49,search,prod_1,cat_18,electronics.phones,Dell,239.9,57,sess_3029
2024-06-17 03:57:31,login,prod_45,cat_11,electronics.phones,HP,824.22,109,sess_3586
2024-06-17 02:30:15,signup,prod_3,cat_19,electronics.accessories,Lenovo,61.8,31,sess_4990
2024-06-17 01:25:46,add_to_cart,prod_64,cat_13,electronics.accessories,LG,67.47,630,sess_4102
2024-06-17 19:47:57,page_view,prod_93,cat_17,electronics.laptops,Sony,726.85,213,sess_2688
2024-06-17 04:12:46,login,prod_29,cat_2,electronics.phones,Samsung,34.98,20,sess_1774
2024-06-17 21:58:46,click,prod_15,cat_5,electronics.laptops,HP,423.26,903,sess_2934
2024-06-17 22:25:00,login,prod_44,cat_1,electronics.tablets,Dell,708.98,38,sess_1620
2024-06-17 00:01:35,purchase,prod_38,cat_19,electronics.phones,Samsung,66.44,160,sess_1760
2024-06-17 16:31:11,purchase,prod_14,cat_19,electronics.phones,Apple,523.91,958,sess_265
2024-06-17 16:23:11,purchase,prod_83,cat_9,electronics.accessories,Sony,623.56,41,sess_2728
2024-06-17 07:19:40,signup,prod_84,cat_12,electronics.laptops,Samsung,47.96,727,sess_45
2024-06-17 18:58:39,purchase,prod_10,cat_7,electronics.accessories,Samsung,939.36,351,sess_3931
2024-06-17 21:32:52,logout,prod_90,cat_19,electronics.phones,Samsung,458.51,776,sess_357
2024-06-17 09:35:07,page_view,prod_28,cat_8,electronics.tablets,Lenovo,863.13,834,sess_812
2024-06-17 14:58:21,purchase,prod_37,cat_19,electronics.accessories,HP,698.37,412,sess_2117
2024-06-17 20:02:34,login,prod_55,cat_2,electronics.laptops,LG,19.24,147,sess_726
2024-06-17 10:04:23,signup,prod_17,cat_7,electronics.laptops,HP,890.79,276,sess_4271
2024-06-17 09:46:13,login,prod_13,cat_9,electronics.tablets,Apple,817.31,987,sess_3537
2024-06-17 18:04:31,page_view,prod_69,cat_11,electronics.laptops,Dell,371.94,962,sess_4253
2024-06-17 08:11:18,search,prod_31,cat_3,electronics.laptops,Sony,953.22,270,sess_1136
2024-06-17 17:09:41,click,prod_85,cat_15,electronics.accessories,Lenovo,604.05,159,sess_4850
2024-06-17 22:27:11,add_to_cart,prod_7,cat_11,electronics.tablets,Lenovo,967.62,428,sess_3576
2024-06-17 16:14:37,purchase,prod_56,cat_4,electronics.accessories,Lenovo,205.81,420,sess_2585
2024-06-17 15:38:19,search,prod_68,cat_9,electronics.phones,Samsung,336.6,108,sess_2212
2024-06-17 07:35:56,search,prod_57,cat_8,electronics.accessories,LG,897.57,683,sess_546
2024-06-17 02:59:01,search,prod_35,cat_7,electronics.laptops,Dell,81.2,832,sess_3654
2024-06-17 05:48:27,add_to_cart,prod_36,cat_13,electronics.tablets,Apple,563.47,594,sess_1632
2024-06-17 21:35:25,purchase,prod_61,cat_7,electronics.accessories,Dell,26.34,887,sess_1940
2024-06-18 22:13:38,login,prod_22,cat_19,electronics.phones,Lenovo,160.13,920,sess_2736
2024-06-18 10:21:52,search,prod_11,cat_7,electronics.phones,LG,944.28,570,sess_4747
2024-06-18 05:50:40,page_view,prod_49,cat_16,electronics.accessories,Sony,107.84,128,sess_1988
2024-06-18 22:21:41,signup,prod_94,cat_16,electronics.phones,Dell,264.05,835,sess_3711
2024-06-18 06:12:06,page_view,prod_29,cat_19,electronics.tablets,LG,696.05,973,sess_3820
2024-06-18 04:07:20,click,prod_25,cat_2,electronics.accessories,Dell,691.09,162,sess_3576
2024-06-18 15:06:40,purchase,prod_40,cat_15,electronics.phones,LG,631.58,622,sess_1923
2024-06-18 07:33:53,click,prod_63,cat_15,electronics.tablets,LG,130.48,788,sess_4637
2024-06-18 21:54:55,add_to_cart,prod_92,cat_3,electronics.phones,Lenovo,194.69,393,sess_1970
2024-06-18 01:18:02,login,prod_68,cat_15,electronics.tablets,HP,865.31,626,sess_949
2024-06-18 16:37:32,search,prod_45,cat_19,electronics.laptops,Apple,808.29,273,sess_2528
2024-06-18 16:15:24,click,prod_13,cat_13,electronics.phones,LG,253.35,477,sess_1111
2024-06-18 10:00:47,login,prod_15,cat_18,electronics.laptops,Apple,457.23,252,sess_2895
2024-06-18 08:52:57,add_to_cart,prod_81,cat_4,electronics.phones,Samsung,455.79,163,sess_3783
2024-06-18 14:31:15,add_to_cart,prod_52,cat_11,electronics.tablets,Samsung,330.89,904,sess_1034
2024-06-18 13:08:05,login,prod_98,cat_6,electronics.accessories,Dell,937.25,621,sess_621
2024-06-18 18:15:16,login,prod_4,cat_18,electronics.tablets,Lenovo,302.14,415,sess_2478
2024-06-18 04:21:26,logout,prod_44,cat_17,electronics.accessories,Samsung,834.2,169,sess_1081
2024-06-18 03:28:54,purchase,prod_94,cat_18,electronics.laptops,LG,733.95,808,sess_2209
2024-06-18 15:09:37,page_view,prod_89,cat_6,electronics.tablets,Samsung,926.87,945,sess_2639
2024-06-18 11:46:54,purchase,prod_73,cat_10,electronics.phones,Dell,630.65,4,sess_798
2024-06-18 07:02:12,click,prod_25,cat_12,electronics.tablets,Lenovo,584.89,290,sess_1164
2024-06-18 08:26:08,signup,prod_74,cat_10,electronics.laptops,Lenovo,447.44,594,sess_4180
2024-06-18 12:41:27,logout,prod_97,cat_9,electronics.laptops,Sony,894.54,771,sess_3144
2024-06-19 20:05:18,click,prod_86,cat_11,electronics.accessories,HP,320.99,608,sess_4655
2024-06-19 22:11:46,purchase,prod_65,cat_5,electronics.tablets,Sony,83.99,960,sess_2
2024-06-19 03:18:18,purchase,prod_1,cat_18,electronics.laptops,Samsung,44.03,784,sess_1771
2024-06-19 20:09:22,signup,prod_17,cat_19,electronics.phones,Samsung,810.87,813,sess_1604
2024-06-19 08:01:42,search,prod_58,cat_6,electronics.tablets,Dell,553.55,654,sess_2744
2024-06-19 09:46:56,purchase,prod_100,cat_6,electronics.accessories,Samsung,510.41,364,sess_4633
2024-06-19 21:28:13,search,prod_50,cat_13,electronics.accessories,Sony,167.34,948,sess_3144
2024-06-19 05:40:23,signup,prod_46,cat_9,electronics.accessories,Samsung,754.74,260,sess_740
2024-06-19 10:54:21,page_view,prod_36,cat_1,electronics.laptops,HP,627.1,720,sess_3297
2024-06-19 08:35:37,click,prod_93,cat_14,electronics.laptops,LG,844.86,729,sess_2871
2024-06-19 10:53:57,signup,prod_30,cat_13,electronics.phones,Dell,139.28,589,sess_4267
2024-06-19 05:17:37,search,prod_35,cat_3,electronics.accessories,Dell,339.9,502,sess_4451
2024-06-19 21:33:55,page_view,prod_62,cat_9,electronics.phones,Lenovo,392.8,75,sess_2683
2024-06-19 15:44:23,login,prod_25,cat_2,electronics.laptops,Lenovo,534.64,137,sess_4637
2024-06-19 13:51:29,add_to_cart,prod_69,cat_3,electronics.accessories,Dell,654.7,438,sess_1865
2024-06-19 06:55:04,search,prod_77,cat_13,electronics.tablets,LG,148.78,653,sess_2994
2024-06-19 12:02:13,signup,prod_12,cat_7,electronics.tablets,Apple,353.02,865,sess_1724
2024-06-19 20:54:45,logout,prod_8,cat_12,electronics.accessories,Samsung,389.33,220,sess_981
2024-06-19 23:52:14,page_view,prod_93,cat_2,electronics.laptops,Dell,133.47,95,sess_2555
2024-06-19 14:36:01,add_to_cart,prod_61,cat_1,electronics.laptops,Sony,51.02,492,sess_4160
