user_id,product_id,event_time,event_type,event_weight,category_code,category_code_encoded,brand,brand_encoded,price,price_normalized,hour_of_day,hour_normalized,user_session,day_of_week_Friday,day_of_week_Monday,day_of_week_Saturday,day_of_week_Sunday,day_of_week_Thursday,day_of_week_Tuesday,day_of_week_Wednesday
630,prod_68,2024-07-17 18:59:44,search,1,electronics.tablets,0.3599,HP,0.0903,221.07,0.20364757309579773,18,0.782608695652174,sess_3623,0,0,0,0,0,0,1
660,prod_40,2024-07-17 19:45:07,login,1,electronics.tablets,0.3599,Dell,0.2022,198.73,0.1806156954925976,19,0.8260869565217391,sess_3570,0,0,0,0,0,0,1
865,prod_46,2024-07-17 09:18:36,click,1,electronics.laptops,0.1638,Dell,0.2022,527.22,0.5192791455317745,9,0.391304347826087,sess_4857,0,0,0,0,0,0,1
988,prod_30,2024-07-17 22:47:56,purchase,3,electronics.laptops,0.1638,Sony,0.2041,767.41,0.766907913728401,22,0.9565217391304348,sess_2226,0,0,0,0,0,0,1
733,prod_29,2024-07-17 00:28:46,page_view,1,electronics.phones,0.3336,Sony,0.2041,196.43,0.17824446368922428,0,0.0,sess_376,0,0,0,0,0,0,1
113,prod_81,2024-07-17 12:49:51,click,1,electronics.tablets,0.3599,Apple,0.1221,961.65,0.9671635943750256,12,0.5217391304347826,sess_1189,0,0,0,0,0,0,1
307,prod_47,2024-07-17 06:40:58,logout,1,electronics.phones,0.3336,Samsung,0.1771,508.67,0.5001546455523939,6,0.2608695652173913,sess_74,0,0,0,0,0,0,1
417,prod_31,2024-07-17 03:21:09,signup,1,electronics.phones,0.3336,Lenovo,0.1006,677.8,0.6745226607282773,3,0.13043478260869565,sess_1779,0,0,0,0,0,0,1
412,prod_41,2024-07-17 18:40:36,login,1,electronics.laptops,0.1638,Lenovo,0.1006,884.9,0.8880366200668067,18,0.782608695652174,sess_2725,0,0,0,0,0,0,1
618,prod_1,2024-07-17 16:33:30,purchase,3,electronics.phones,0.3336,Lenovo,0.1006,314.02,0.29947626706255925,16,0.6956521739130435,sess_2509,0,0,0,0,0,0,1
28,prod_84,2024-07-17 18:12:04,purchase,3,electronics.accessories,0.1427,Lenovo,0.1006,384.77,0.3724174192750216,18,0.782608695652174,sess_4407,0,0,0,0,0,0,1
76,prod_59,2024-07-17 19:32:16,purchase,3,electronics.tablets,0.3599,Sony,0.2041,307.22,0.29246566868736856,19,0.8260869565217391,sess_4385,0,0,0,0,0,0,1
352,prod_55,2024-07-17 03:04:47,purchase,3,electronics.tablets,0.3599,Sony,0.2041,221.85,0.20445172996824607,3,0.13043478260869565,sess_1963,0,0,0,0,0,0,1
3,prod_32,2024-07-17 09:31:59,add_to_cart,2,electronics.phones,0.3336,HP,0.0903,917.71,0.921862757227102,9,0.391304347826087,sess_1590,0,0,0,0,0,0,1
270,prod_68,2024-07-17 20:50:46,purchase,3,electronics.tablets,0.3599,HP,0.0903,221.07,0.20364757309579773,20,0.8695652173913043,sess_687,0,0,0,0,0,0,1
576,prod_79,2024-07-17 22:40:11,purchase,3,electronics.laptops,0.1638,Sony,0.2041,544.63,0.5372283393129612,22,0.9565217391304348,sess_356,0,0,0,0,0,0,1
400,prod_39,2024-07-17 21:44:52,signup,1,electronics.tablets,0.3599,Dell,0.2022,607.74,0.602292878056827,21,0.9130434782608695,sess_4844,0,0,0,0,0,0,1
172,prod_32,2024-07-18 21:41:36,click,1,electronics.phones,0.3336,HP,0.0903,917.71,0.921862757227102,21,0.9130434782608695,sess_444,0,0,0,0,1,0,0
792,prod_11,2024-07-18 07:35:34,click,1,electronics.accessories,0.1427,Sony,0.2041,942.13,0.947039053156831,7,0.30434782608695654,sess_1383,0,0,0,0,1,0,0
384,prod_64,2024-07-18 08:21:48,signup,1,electronics.phones,0.3336,HP,0.0903,374.9,0.36224174192750214,8,0.34782608695652173,sess_509,0,0,0,0,1,0,0
979,prod_52,2024-07-18 03:56:27,signup,1,electronics.tablets,0.3599,Samsung,0.1771,462.49,0.4525444348220545,3,0.13043478260869565,sess_1122,0,0,0,0,1,0,0
501,prod_74,2024-07-18 10:54:20,login,1,electronics.laptops,0.1638,LG,0.1036,759.94,0.7592065652191842,10,0.43478260869565216,sess_2127,0,0,0,0,1,0,0
841,prod_3,2024-07-18 06:37:06,purchase,3,electronics.tablets,0.3599,Apple,0.1221,644.87,0.6405728071260669,6,0.2608695652173913,sess_1000,0,0,0,0,1,0,0
500,prod_88,2024-07-18 17:13:18,purchase,3,electronics.laptops,0.1638,Samsung,0.1771,546.61,0.5392696606045609,17,0.7391304347826086,sess_2111,0,0,0,0,1,0,0
54,prod_44,2024-07-18 21:01:13,logout,1,electronics.tablets,0.3599,Apple,0.1221,794.65,0.7949915460431356,21,0.9130434782608695,sess_1543,0,0,0,0,1,0,0
207,prod_89,2024-07-18 11:20:35,signup,1,electronics.tablets,0.3599,Sony,0.2041,441.27,0.43066724401006223,11,0.4782608695652174,sess_788,0,0,0,0,1,0,0
80,prod_53,2024-07-18 03:18:49,page_view,1,electronics.phones,0.3336,LG,0.1036,78.73,0.05689925357746711,3,0.13043478260869565,sess_527,0,0,0,0,1,0,0
147,prod_27,2024-07-18 13:06:03,signup,1,electronics.accessories,0.1427,Samsung,0.1771,908.65,0.9125221658625096,13,0.5652173913043478,sess_188,0,0,0,0,1,0,0
445,prod_68,2024-07-18 15:12:59,click,1,electronics.tablets,0.3599,HP,0.0903,221.07,0.20364757309579773,15,0.6521739130434783,sess_4141,0,0,0,0,1,0,0
909,prod_83,2024-07-18 08:37:07,page_view,1,electronics.tablets,0.3599,Apple,0.1221,357.23,0.3440244958554992,8,0.34782608695652173,sess_4394,0,0,0,0,1,0,0
289,prod_72,2024-07-18 10:13:05,signup,1,electronics.accessories,0.1427,Apple,0.1221,890.74,0.8940574869066764,10,0.43478260869565216,sess_732,0,0,0,0,1,0,0
560,prod_88,2024-07-18 02:23:24,purchase,3,electronics.laptops,0.1638,Samsung,0.1771,546.61,0.5392696606045609,2,0.08695652173913043,sess_751,0,0,0,0,1,0,0
407,prod_93,2024-07-18 06:10:48,login,1,electronics.tablets,0.3599,HP,0.0903,518.93,0.5107324013361374,6,0.2608695652173913,sess_1768,0,0,0,0,1,0,0
955,prod_37,2024-07-18 19:38:23,purchase,3,electronics.phones,0.3336,Dell,0.2022,140.8,0.12089158315806837,19,0.8260869565217391,sess_1867,0,0,0,0,1,0,0
493,prod_52,2024-07-18 21:23:33,purchase,3,electronics.tablets,0.3599,Samsung,0.1771,462.49,0.4525444348220545,21,0.9130434782608695,sess_2491,0,0,0,0,1,0,0
666,prod_68,2024-07-18 06:01:31,purchase,3,electronics.tablets,0.3599,HP,0.0903,221.07,0.20364757309579773,6,0.2608695652173913,sess_3859,0,0,0,0,1,0,0
37,prod_42,2024-07-18 11:39:04,search,1,electronics.phones,0.3336,Sony,0.2041,207.2,0.1893480143511072,11,0.4782608695652174,sess_894,0,0,0,0,1,0,0
480,prod_94,2024-07-18 08:15:03,search,1,electronics.phones,0.3336,Sony,0.2041,827.73,0.8290960451977399,8,0.34782608695652173,sess_1794,0,0,0,0,1,0,0
884,prod_78,2024-07-18 08:11:32,search,1,electronics.accessories,0.1427,HP,0.0903,690.0,0.687100498989649,8,0.34782608695652173,sess_3130,0,0,0,0,1,0,0
532,prod_67,2024-07-18 04:22:59,page_view,1,electronics.phones,0.3336,Apple,0.1221,320.38,0.30603323848406117,4,0.17391304347826086,sess_3225,0,0,0,0,1,0,0
76,prod_18,2024-07-18 19:15:06,purchase,3,electronics.accessories,0.1427,Samsung,0.1771,647.12,0.6428924904119756,19,0.8260869565217391,sess_2531,0,0,0,0,1,0,0
4,prod_82,2024-07-18 17:32:09,add_to_cart,2,electronics.tablets,0.3599,Samsung,0.1771,796.91,0.7973215390325372,17,0.7391304347826086,sess_4259,0,0,0,0,1,0,0
318,prod_90,2024-07-18 23:56:08,signup,1,electronics.tablets,0.3599,Lenovo,0.1006,935.43,0.9401315518165695,23,1.0,sess_2357,0,0,0,0,1,0,0
753,prod_57,2024-07-18 19:52:29,search,1,electronics.tablets,0.3599,HP,0.0903,993.5,0.9999999999999998,19,0.8260869565217391,sess_2444,0,0,0,0,1,0,0
565,prod_64,2024-07-18 11:25:56,purchase,3,electronics.phones,0.3336,HP,0.0903,374.9,0.36224174192750214,11,0.4782608695652174,sess_658,0,0,0,0,1,0,0
740,prod_93,2024-07-18 18:52:49,add_to_cart,2,electronics.tablets,0.3599,HP,0.0903,518.93,0.5107324013361374,18,0.782608695652174,sess_4773,0,0,0,0,1,0,0
54,prod_1,2024-07-19 23:28:49,logout,1,electronics.phones,0.3336,Lenovo,0.1006,314.02,0.29947626706255925,23,1.0,sess_3616,1,0,0,0,0,0,0
867,prod_10,2024-07-19 08:10:33,click,1,electronics.tablets,0.3599,LG,0.1036,756.27,0.7554229040372797,8,0.34782608695652173,sess_1515,1,0,0,0,0,0,0
652,prod_51,2024-07-19 12:35:12,purchase,3,electronics.tablets,0.3599,Samsung,0.1771,630.02,0.6252628974390695,12,0.5217391304347826,sess_3561,1,0,0,0,0,0,0
911,prod_17,2024-07-19 20:57:17,logout,1,electronics.phones,0.3336,Apple,0.1221,173.47,0.15457338446946262,20,0.8695652173913043,sess_39,1,0,0,0,0,0,0
999,prod_34,2024-07-19 03:16:05,search,1,electronics.accessories,0.1427,Samsung,0.1771,48.87,0.02611447894758546,3,0.13043478260869565,sess_1687,1,0,0,0,0,0,0
684,prod_70,2024-07-19 20:12:28,purchase,3,electronics.tablets,0.3599,Samsung,0.1771,510.0,0.5015258361169531,20,0.8695652173913043,sess_3472,1,0,0,0,0,0,0
970,prod_28,2024-07-19 18:47:22,click,1,electronics.laptops,0.1638,Dell,0.2022,567.53,0.5608375603117652,18,0.782608695652174,sess_3211,1,0,0,0,0,0,0
155,prod_87,2024-07-19 21:14:46,signup,1,electronics.tablets,0.3599,Samsung,0.1771,900.72,0.9043465709926182,21,0.9130434782608695,sess_3299,1,0,0,0,0,0,0
452,prod_72,2024-07-19 07:17:39,search,1,electronics.accessories,0.1427,Apple,0.1221,890.74,0.8940574869066764,7,0.30434782608695654,sess_513,1,0,0,0,0,0,0
949,prod_8,2024-07-19 12:52:08,signup,1,electronics.tablets,0.3599,LG,0.1036,26.3,0.002845478164048003,12,0.5217391304347826,sess_1056,1,0,0,0,0,0,0
727,prod_74,2024-07-19 05:43:08,logout,1,electronics.laptops,0.1638,LG,0.1036,759.94,0.7592065652191842,5,0.21739130434782608,sess_2533,1,0,0,0,0,0,0
148,prod_90,2024-07-19 12:49:01,page_view,1,electronics.tablets,0.3599,Lenovo,0.1006,935.43,0.9401315518165695,12,0.5217391304347826,sess_778,1,0,0,0,0,0,0
116,prod_2,2024-07-19 04:51:27,signup,1,electronics.phones,0.3336,Dell,0.2022,590.87,0.5849004082642582,4,0.17391304347826086,sess_4646,1,0,0,0,0,0,0
695,prod_40,2024-07-19 04:18:58,signup,1,electronics.tablets,0.3599,Dell,0.2022,198.73,0.1806156954925976,4,0.17391304347826086,sess_2179,1,0,0,0,0,0,0
908,prod_59,2024-07-19 14:36:53,search,1,electronics.tablets,0.3599,Sony,0.2041,307.22,0.29246566868736856,14,0.6086956521739131,sess_3457,1,0,0,0,0,0,0
670,prod_86,2024-07-19 03:52:47,search,1,electronics.phones,0.3336,Dell,0.2022,387.66,0.3753969235844777,3,0.13043478260869565,sess_1227,1,0,0,0,0,0,0
334,prod_6,2024-07-19 17:56:51,page_view,1,electronics.laptops,0.1638,Sony,0.2041,227.55,0.21032826095921478,17,0.7391304347826086,sess_3268,1,0,0,0,0,0,0
865,prod_48,2024-07-19 08:56:23,search,1,electronics.tablets,0.3599,Apple,0.1221,946.04,0.9510701472225657,8,0.34782608695652173,sess_727,1,0,0,0,0,0,0
229,prod_9,2024-07-19 11:37:40,login,1,electronics.phones,0.3336,Samsung,0.1771,361.94,0.34888036620066804,11,0.4782608695652174,sess_897,1,0,0,0,0,0,0
417,prod_41,2024-07-19 08:27:28,click,1,electronics.laptops,0.1638,Lenovo,0.1006,884.9,0.8880366200668067,8,0.34782608695652173,sess_490,1,0,0,0,0,0,0
541,prod_53,2024-07-19 04:32:36,purchase,3,electronics.phones,0.3336,LG,0.1036,78.73,0.05689925357746711,4,0.17391304347826086,sess_719,1,0,0,0,0,0,0
854,prod_91,2024-07-19 08:40:57,login,1,electronics.accessories,0.1427,Sony,0.2041,37.38,0.01426862963421172,8,0.34782608695652173,sess_4410,1,0,0,0,0,0,0
897,prod_46,2024-07-19 04:53:21,login,1,electronics.laptops,0.1638,Dell,0.2022,527.22,0.5192791455317745,4,0.17391304347826086,sess_3957,1,0,0,0,0,0,0
848,prod_68,2024-07-19 09:12:37,add_to_cart,2,electronics.tablets,0.3599,HP,0.0903,221.07,0.20364757309579773,9,0.391304347826087,sess_2870,1,0,0,0,0,0,0
226,prod_91,2024-07-19 23:59:01,logout,1,electronics.accessories,0.1427,Sony,0.2041,37.38,0.01426862963421172,23,1.0,sess_3960,1,0,0,0,0,0,0
752,prod_70,2024-07-20 02:32:22,purchase,3,electronics.tablets,0.3599,Samsung,0.1771,510.0,0.5015258361169531,2,0.08695652173913043,sess_517,0,0,1,0,0,0,0
900,prod_94,2024-07-20 14:39:55,click,1,electronics.phones,0.3336,Sony,0.2041,827.73,0.8290960451977399,14,0.6086956521739131,sess_4494,0,0,1,0,0,0,0
44,prod_95,2024-07-20 12:12:19,logout,1,electronics.accessories,0.1427,Dell,0.2022,842.67,0.8444987422161737,12,0.5217391304347826,sess_4503,0,0,1,0,0,0,0
436,prod_82,2024-07-20 17:19:24,add_to_cart,2,electronics.tablets,0.3599,Samsung,0.1771,796.91,0.7973215390325372,17,0.7391304347826086,sess_4341,0,0,1,0,0,0,0
384,prod_72,2024-07-20 22:29:14,search,1,electronics.accessories,0.1427,Apple,0.1221,890.74,0.8940574869066764,22,0.9565217391304348,sess_2968,0,0,1,0,0,0,0
996,prod_93,2024-07-20 01:20:01,login,1,electronics.tablets,0.3599,HP,0.0903,518.93,0.5107324013361374,1,0.043478260869565216,sess_612,0,0,1,0,0,0,0
398,prod_51,2024-07-20 06:48:05,click,1,electronics.tablets,0.3599,Samsung,0.1771,630.02,0.6252628974390695,6,0.2608695652173913,sess_2960,0,0,1,0,0,0,0
353,prod_61,2024-07-20 05:40:53,page_view,1,electronics.accessories,0.1427,Dell,0.2022,23.54,0.0,5,0.21739130434782608,sess_4270,0,0,1,0,0,0,0
923,prod_40,2024-07-20 09:42:43,page_view,1,electronics.tablets,0.3599,Dell,0.2022,198.73,0.1806156954925976,9,0.391304347826087,sess_3973,0,0,1,0,0,0,0
361,prod_3,2024-07-20 21:15:18,add_to_cart,2,electronics.tablets,0.3599,Apple,0.1221,644.87,0.6405728071260669,21,0.9130434782608695,sess_3663,0,0,1,0,0,0,0
193,prod_87,2024-07-20 10:43:41,login,1,electronics.tablets,0.3599,Samsung,0.1771,900.72,0.9043465709926182,10,0.43478260869565216,sess_200,0,0,1,0,0,0,0
179,prod_7,2024-07-20 00:30:46,signup,1,electronics.phones,0.3336,Sony,0.2041,139.86,0.11992247102973318,0,0.0,sess_1360,0,0,1,0,0,0,0
257,prod_45,2024-07-20 15:12:05,add_to_cart,2,electronics.tablets,0.3599,Apple,0.1221,959.02,0.9644521423563857,15,0.6521739130434783,sess_3317,0,0,1,0,0,0,0
415,prod_34,2024-07-20 23:19:44,page_view,1,electronics.accessories,0.1427,Samsung,0.1771,48.87,0.02611447894758546,23,1.0,sess_676,0,0,1,0,0,0,0
393,prod_64,2024-07-20 11:07:33,click,1,electronics.phones,0.3336,HP,0.0903,374.9,0.36224174192750214,11,0.4782608695652174,sess_1332,0,0,1,0,0,0,0
539,prod_18,2024-07-20 02:53:26,page_view,1,electronics.accessories,0.1427,Samsung,0.1771,647.12,0.6428924904119756,2,0.08695652173913043,sess_2587,0,0,1,0,0,0,0
541,prod_90,2024-07-20 14:45:22,logout,1,electronics.tablets,0.3599,Lenovo,0.1006,935.43,0.9401315518165695,14,0.6086956521739131,sess_3917,0,0,1,0,0,0,0
820,prod_23,2024-07-20 00:25:11,click,1,electronics.phones,0.3336,HP,0.0903,273.95,0.2581652851663986,0,0.0,sess_3427,0,0,1,0,0,0,0
939,prod_76,2024-07-20 03:00:46,page_view,1,electronics.tablets,0.3599,Apple,0.1221,511.81,0.503391892449173,3,0.13043478260869565,sess_4982,0,0,1,0,0,0,0
627,prod_59,2024-07-20 03:28:56,click,1,electronics.tablets,0.3599,Sony,0.2041,307.22,0.29246566868736856,3,0.13043478260869565,sess_2688,0,0,1,0,0,0,0
344,prod_64,2024-07-20 20:10:22,search,1,electronics.phones,0.3336,HP,0.0903,374.9,0.36224174192750214,20,0.8695652173913043,sess_2772,0,0,1,0,0,0,0
948,prod_42,2024-07-20 17:38:30,login,1,electronics.phones,0.3336,Sony,0.2041,207.2,0.1893480143511072,17,0.7391304347826086,sess_3825,0,0,1,0,0,0,0
756,prod_65,2024-07-20 01:57:19,logout,1,electronics.phones,0.3336,Dell,0.2022,44.43,0.021536970596725633,1,0.043478260869565216,sess_651,0,0,1,0,0,0,0
671,prod_52,2024-07-20 13:12:49,click,1,electronics.tablets,0.3599,Samsung,0.1771,462.49,0.4525444348220545,13,0.5652173913043478,sess_244,0,0,1,0,0,0,0
610,prod_85,2024-07-20 06:00:16,click,1,electronics.tablets,0.3599,Samsung,0.1771,639.91,0.6354591941935749,6,0.2608695652173913,sess_2213,0,0,1,0,0,0,0
251,prod_17,2024-07-20 15:07:45,signup,1,electronics.phones,0.3336,Apple,0.1221,173.47,0.15457338446946262,15,0.6521739130434783,sess_3750,0,0,1,0,0,0,0
921,prod_22,2024-07-20 16:39:25,page_view,1,electronics.tablets,0.3599,Dell,0.2022,336.45,0.32260093199719575,16,0.6956521739130435,sess_4101,0,0,1,0,0,0,0
188,prod_16,2024-07-20 18:01:46,signup,1,electronics.tablets,0.3599,LG,0.1036,498.51,0.48967998680357944,18,0.782608695652174,sess_4386,0,0,1,0,0,0,0
684,prod_52,2024-07-21 16:06:58,click,1,electronics.tablets,0.3599,Samsung,0.1771,462.49,0.4525444348220545,16,0.6956521739130435,sess_4650,0,0,0,1,0,0,0
992,prod_96,2024-07-21 00:05:07,login,1,electronics.phones,0.3336,Samsung,0.1771,783.56,0.783558084869479,0,0.0,sess_2704,0,0,0,1,0,0,0
122,prod_57,2024-07-21 08:44:52,page_view,1,electronics.tablets,0.3599,HP,0.0903,993.5,0.9999999999999998,8,0.34782608695652173,sess_1579,0,0,0,1,0,0,0
608,prod_56,2024-07-21 02:23:08,add_to_cart,2,electronics.laptops,0.1638,Lenovo,0.1006,887.46,0.8906759041609962,2,0.08695652173913043,sess_2003,0,0,0,1,0,0,0
628,prod_46,2024-07-21 18:28:53,page_view,1,electronics.laptops,0.1638,Dell,0.2022,527.22,0.5192791455317745,18,0.782608695652174,sess_1522,0,0,0,1,0,0,0
284,prod_50,2024-07-21 03:32:20,click,1,electronics.phones,0.3336,Samsung,0.1771,94.28,0.07293084250896943,3,0.13043478260869565,sess_3870,0,0,0,1,0,0,0
100,prod_63,2024-07-21 21:26:03,page_view,1,electronics.phones,0.3336,LG,0.1036,756.33,0.7554847622582374,21,0.9130434782608695,sess_4407,0,0,0,1,0,0,0
476,prod_63,2024-07-21 07:26:03,click,1,electronics.phones,0.3336,LG,0.1036,756.33,0.7554847622582374,7,0.30434782608695654,sess_865,0,0,0,1,0,0,0
993,prod_92,2024-07-21 16:21:44,page_view,1,electronics.laptops,0.1638,Sony,0.2041,258.83,0.2425770134850921,16,0.6956521739130435,sess_502,0,0,0,1,0,0,0
876,prod_63,2024-07-21 21:30:23,add_to_cart,2,electronics.phones,0.3336,LG,0.1036,756.33,0.7554847622582374,21,0.9130434782608695,sess_1038,0,0,0,1,0,0,0
785,prod_34,2024-07-21 00:03:55,click,1,electronics.accessories,0.1427,Samsung,0.1771,48.87,0.02611447894758546,0,0.0,sess_2225,0,0,0,1,0,0,0
143,prod_72,2024-07-21 23:10:10,purchase,3,electronics.accessories,0.1427,Apple,0.1221,890.74,0.8940574869066764,23,1.0,sess_2124,0,0,0,1,0,0,0
820,prod_68,2024-07-21 05:00:11,search,1,electronics.tablets,0.3599,HP,0.0903,221.07,0.20364757309579773,5,0.21739130434782608,sess_1241,0,0,0,1,0,0,0
889,prod_35,2024-07-21 15:45:50,purchase,3,electronics.phones,0.3336,Samsung,0.1771,273.72,0.2579281619860613,15,0.6521739130434783,sess_2196,0,0,0,1,0,0,0
151,prod_91,2024-07-21 19:01:29,logout,1,electronics.accessories,0.1427,Sony,0.2041,37.38,0.01426862963421172,19,0.8260869565217391,sess_3271,0,0,0,1,0,0,0
449,prod_98,2024-07-21 22:45:18,add_to_cart,2,electronics.laptops,0.1638,Dell,0.2022,812.19,0.8130747659697306,22,0.9565217391304348,sess_1684,0,0,0,1,0,0,0
326,prod_45,2024-07-21 07:10:21,signup,1,electronics.tablets,0.3599,Apple,0.1221,959.02,0.9644521423563857,7,0.30434782608695654,sess_1954,0,0,0,1,0,0,0
100,prod_7,2024-07-21 17:00:55,purchase,3,electronics.phones,0.3336,Sony,0.2041,139.86,0.11992247102973318,17,0.7391304347826086,sess_2597,0,0,0,1,0,0,0
895,prod_29,2024-07-21 07:29:30,logout,1,electronics.phones,0.3336,Sony,0.2041,196.43,0.17824446368922428,7,0.30434782608695654,sess_1194,0,0,0,1,0,0,0
91,prod_22,2024-07-21 23:29:13,signup,1,electronics.tablets,0.3599,Dell,0.2022,336.45,0.32260093199719575,23,1.0,sess_3974,0,0,0,1,0,0,0
117,prod_66,2024-07-21 07:42:13,add_to_cart,2,electronics.tablets,0.3599,Dell,0.2022,454.37,0.44417295558579734,7,0.30434782608695654,sess_1267,0,0,0,1,0,0,0
558,prod_66,2024-07-21 14:45:18,click,1,electronics.tablets,0.3599,Dell,0.2022,454.37,0.44417295558579734,14,0.6086956521739131,sess_3860,0,0,0,1,0,0,0
613,prod_40,2024-07-21 14:33:23,add_to_cart,2,electronics.tablets,0.3599,Dell,0.2022,198.73,0.1806156954925976,14,0.6086956521739131,sess_2083,0,0,0,1,0,0,0
515,prod_3,2024-07-21 02:40:38,signup,1,electronics.tablets,0.3599,Apple,0.1221,644.87,0.6405728071260669,2,0.08695652173913043,sess_993,0,0,0,1,0,0,0
112,prod_33,2024-07-21 02:32:27,click,1,electronics.accessories,0.1427,LG,0.1036,96.26,0.07497216380056909,2,0.08695652173913043,sess_974,0,0,0,1,0,0,0
646,prod_9,2024-07-21 07:51:30,page_view,1,electronics.phones,0.3336,Samsung,0.1771,361.94,0.34888036620066804,7,0.30434782608695654,sess_693,0,0,0,1,0,0,0
507,prod_59,2024-07-21 04:50:58,search,1,electronics.tablets,0.3599,Sony,0.2041,307.22,0.29246566868736856,4,0.17391304347826086,sess_1688,0,0,0,1,0,0,0
989,prod_53,2024-07-21 16:08:03,logout,1,electronics.phones,0.3336,LG,0.1036,78.73,0.05689925357746711,16,0.6956521739130435,sess_3259,0,0,0,1,0,0,0
243,prod_44,2024-07-21 05:57:17,purchase,3,electronics.tablets,0.3599,Apple,0.1221,794.65,0.7949915460431356,5,0.21739130434782608,sess_4595,0,0,0,1,0,0,0
4,prod_86,2024-07-21 05:15:37,add_to_cart,2,electronics.phones,0.3336,Dell,0.2022,387.66,0.3753969235844777,5,0.21739130434782608,sess_4486,0,0,0,1,0,0,0
318,prod_3,2024-07-22 10:14:01,signup,1,electronics.tablets,0.3599,Apple,0.1221,644.87,0.6405728071260669,10,0.43478260869565216,sess_4828,0,1,0,0,0,0,0
288,prod_74,2024-07-22 20:31:14,logout,1,electronics.laptops,0.1638,LG,0.1036,759.94,0.7592065652191842,20,0.8695652173913043,sess_358,0,1,0,0,0,0,0
319,prod_39,2024-07-22 14:24:52,logout,1,electronics.tablets,0.3599,Dell,0.2022,607.74,0.602292878056827,14,0.6086956521739131,sess_4503,0,1,0,0,0,0,0
626,prod_21,2024-07-22 09:10:21,login,1,electronics.phones,0.3336,Dell,0.2022,976.55,0.9825250525794875,9,0.391304347826087,sess_4754,0,1,0,0,0,0,0
98,prod_45,2024-07-22 09:52:17,click,1,electronics.tablets,0.3599,Apple,0.1221,959.02,0.9644521423563857,9,0.391304347826087,sess_3593,0,1,0,0,0,0,0
1,prod_18,2024-07-22 20:11:29,add_to_cart,2,electronics.accessories,0.1427,Samsung,0.1771,647.12,0.6428924904119756,20,0.8695652173913043,sess_4849,0,1,0,0,0,0,0
733,prod_66,2024-07-22 10:39:56,search,1,electronics.tablets,0.3599,Dell,0.2022,454.37,0.44417295558579734,10,0.43478260869565216,sess_1042,0,1,0,0,0,0,0
405,prod_68,2024-07-22 03:19:26,logout,1,electronics.tablets,0.3599,HP,0.0903,221.07,0.20364757309579773,3,0.13043478260869565,sess_4068,0,1,0,0,0,0,0
573,prod_44,2024-07-22 17:04:07,page_view,1,electronics.tablets,0.3599,Apple,0.1221,794.65,0.7949915460431356,17,0.7391304347826086,sess_1290,0,1,0,0,0,0,0
870,prod_38,2024-07-22 17:35:10,purchase,3,electronics.phones,0.3336,LG,0.1036,782.84,0.7828157862179883,17,0.7391304347826086,sess_3908,0,1,0,0,0,0,0
314,prod_20,2024-07-22 22:14:41,add_to_cart,2,electronics.phones,0.3336,Samsung,0.1771,159.9,0.14058311682955996,22,0.9565217391304348,sess_2150,0,1,0,0,0,0,0
232,prod_47,2024-07-22 12:05:18,signup,1,electronics.phones,0.3336,Samsung,0.1771,508.67,0.5001546455523939,12,0.5217391304347826,sess_732,0,1,0,0,0,0,0
524,prod_75,2024-07-22 14:11:45,purchase,3,electronics.phones,0.3336,Dell,0.2022,124.86,0.10445791579034185,14,0.6086956521739131,sess_2428,0,1,0,0,0,0,0
192,prod_60,2024-07-22 10:35:00,page_view,1,electronics.phones,0.3336,Dell,0.2022,286.23,0.2708256010557136,10,0.43478260869565216,sess_2595,0,1,0,0,0,0,0
20,prod_59,2024-07-22 05:49:17,page_view,1,electronics.tablets,0.3599,Sony,0.2041,307.22,0.29246566868736856,5,0.21739130434782608,sess_3836,0,1,0,0,0,0,0
580,prod_2,2024-07-22 06:11:41,add_to_cart,2,electronics.phones,0.3336,Dell,0.2022,590.87,0.5849004082642582,6,0.2608695652173913,sess_3116,0,1,0,0,0,0,0
62,prod_37,2024-07-22 15:53:47,page_view,1,electronics.phones,0.3336,Dell,0.2022,140.8,0.12089158315806837,15,0.6521739130434783,sess_1843,0,1,0,0,0,0,0
435,prod_17,2024-07-22 02:25:32,add_to_cart,2,electronics.phones,0.3336,Apple,0.1221,173.47,0.15457338446946262,2,0.08695652173913043,sess_463,0,1,0,0,0,0,0
313,prod_10,2024-07-22 23:28:08,add_to_cart,2,electronics.tablets,0.3599,LG,0.1036,756.27,0.7554229040372797,23,1.0,sess_2475,0,1,0,0,0,0,0
298,prod_43,2024-07-22 22:02:05,login,1,electronics.tablets,0.3599,Lenovo,0.1006,825.29,0.8265804775454656,22,0.9565217391304348,sess_2354,0,1,0,0,0,0,0
240,prod_82,2024-07-22 13:37:33,page_view,1,electronics.tablets,0.3599,Samsung,0.1771,796.91,0.7973215390325372,13,0.5652173913043478,sess_3418,0,1,0,0,0,0,0
988,prod_19,2024-07-22 12:22:34,click,1,electronics.phones,0.3336,Sony,0.2041,610.9,0.6055507443605921,12,0.5217391304347826,sess_1540,0,1,0,0,0,0,0
888,prod_11,2024-07-23 19:51:33,login,1,electronics.accessories,0.1427,Sony,0.2041,942.13,0.947039053156831,19,0.8260869565217391,sess_2355,0,0,0,0,0,1,0
166,prod_88,2024-07-23 16:08:20,login,1,electronics.laptops,0.1638,Samsung,0.1771,546.61,0.5392696606045609,16,0.6956521739130435,sess_4017,0,0,0,0,0,1,0
